Column1,Column4,Column3,Column4,Column5,Column6
2.428,-42.154741,-44.215923,-39.7943307,-37.065266,-26.05317547
2.4319999,-44.462434,-41.758769,-37.5828921,-35.308,-24.8179932
2.4360001,-44.215923,-39.195943,-35.2763487,-33.810447,-23.7653632
2.4400001,-41.758769,-37.065266,-33.3587394,-32.497453,-22.84245971
2.444,-39.195943,-35.308,-31.7772,-31.33475,-22.02519578
2.448,-37.065266,-33.810447,-30.4294023,-30.310829,-21.3054817
2.4519999,-35.308,-32.497453,-29.2477077,-29.417434,-20.67751436
2.4560001,-33.810447,-31.33475,-28.201275,-28.637843,-20.12953984
2.46,-32.497453,-30.310829,-27.2797461,-27.945432,-19.64284415
2.464,-31.33475,-29.417434,-26.4756906,-27.310502,-19.19655186
2.4679999,-30.310829,-28.637843,-25.7740587,-26.710528,-18.77483013
2.4719999,-29.417434,-27.945432,-25.1508888,-26.137175,-18.37182031
2.4760001,-28.637843,-27.310502,-24.5794518,-25.595212,-17.99087451
2.48,-27.945432,-26.710528,-24.0394752,-25.094331,-17.63880526
2.484,-27.310502,-26.137175,-23.5234575,-24.639678,-17.31922967
2.4879999,-26.710528,-25.595212,-23.0356908,-24.22678,-17.02900366
2.4920001,-26.137175,-25.094331,-22.5848979,-23.84304,-16.75927282
2.4960001,-25.595212,-24.639678,-22.1757102,-23.474325,-16.50010304
2.5,-25.094331,-24.22678,-21.804102,-23.11244,-16.24573408
2.5039999,-24.639678,-23.84304,-21.458736,-22.758623,-15.99703611
2.5079999,-24.22678,-23.474325,-21.1268925,-22.420857,-15.75962039
2.5120001,-23.84304,-23.11244,-20.801196,-22.107215,-15.53916142
2.516,-23.474325,-22.758623,-20.4827607,-21.819866,-15.33718381
2.52,-23.11244,-22.420857,-20.1787713,-21.55331,-15.1498216
2.5239999,-22.758623,-22.107215,-19.8964935,-21.297591,-14.97007671
2.5280001,-22.420857,-21.819866,-19.6378794,-21.044264,-14.79201317
2.5320001,-22.107215,-21.55331,-19.397979,-20.791266,-14.61418087
2.536,-21.819866,-21.297591,-19.1678319,-20.543436,-14.43998116
2.54,-21.55331,-21.044264,-18.9398376,-20.308514,-14.27485449
2.5439999,-21.297591,-20.791266,-18.7121394,-20.091565,-14.12236104
2.5480001,-21.044264,-20.543436,-18.4890924,-19.891527,-13.98175433
2.552,-20.791266,-20.308514,-18.2776626,-19.701847,-13.84842826
2.556,-20.543436,-20.091565,-18.0824085,-19.514642,-13.71684186
2.5599999,-20.308514,-19.891527,-17.9023743,-19.325647,-13.58399728
2.5639999,-20.091565,-19.701847,-17.7316623,-19.136645,-13.45114777
2.5680001,-19.891527,-19.514642,-17.5631778,-18.953788,-13.32261759
2.572,-19.701847,-19.325647,-17.3930823,-18.783113,-13.20265013
2.576,-19.514642,-19.136645,-17.2229805,-18.626393,-13.09249164
2.5799999,-19.325647,-18.953788,-17.0584092,-18.479926,-12.98953999
2.5840001,-19.136645,-18.783113,-16.9048017,-18.336941,-12.88903583
2.5880001,-18.953788,-18.626393,-16.7637537,-18.191979,-12.78714204
2.592,-18.783113,-18.479926,-16.6319334,-18.044361,-12.68338135
2.596,-18.626393,-18.336941,-16.5032469,-17.898377,-12.58076919
2.5999999,-18.479926,-18.191979,-16.3727811,-17.760156,-12.48361365
2.6040001,-18.336941,-18.044361,-16.2399249,-17.633429,-12.39453724
2.608,-18.191979,-17.898377,-16.1085393,-17.517033,-12.3127225
2.612,-18.044361,-17.760156,-15.9841404,-17.405669,-12.23444474
2.6159999,-17.898377,-17.633429,-15.8700861,-17.293363,-12.15550485
2.6199999,-17.760156,-17.517033,-15.7653297,-17.177375,-12.07397689
2.6240001,-17.633429,-17.405669,-15.6651021,-17.059888,-11.99139528
2.628,-17.517033,-17.293363,-15.5640267,-16.946373,-11.91160558
2.632,-17.405669,-17.177375,-15.4596375,-16.841789,-11.83809349
2.6359999,-17.293363,-17.059888,-15.3538992,-16.74726,-11.77164905
2.6400001,-17.177375,-16.946373,-15.2517357,-16.659331,-11.70984376
2.6440001,-17.059888,-16.841789,-15.1576101,-16.572247,-11.64863242
2.648,-16.946373,-16.74726,-15.072534,-16.481751,-11.58502278
2.652,-16.841789,-16.659331,-14.9933979,-16.387867,-11.51903171
2.6559999,-16.74726,-16.572247,-14.9150223,-16.294776,-11.45359805
2.6600001,-16.659331,-16.481751,-14.8335759,-16.207886,-11.39252307
2.664,-16.572247,-16.387867,-14.7490803,-16.130173,-11.3378986
2.668,-16.481751,-16.294776,-14.6652984,-16.060197,-11.28871247
2.6719999,-16.387867,-16.207886,-14.5870974,-15.993051,-11.24151555
2.6760001,-16.294776,-16.130173,-14.5171557,-15.923609,-11.19270477
2.6800001,-16.207886,-16.060197,-14.4541773,-15.849925,-11.14091228
2.684,-16.130173,-15.993051,-14.3937459,-15.774499,-11.08789535
2.688,-16.060197,-15.923609,-14.3312481,-15.702506,-11.03729147
2.6919999,-15.993051,-15.849925,-14.2649325,-15.638277,-10.9921449
2.6960001,-15.923609,-15.774499,-14.1970491,-15.582391,-10.95286263
2.7,-15.849925,-15.702506,-14.1322554,-15.531286,-10.91694093
2.704,-15.774499,-15.638277,-14.0744493,-15.479596,-10.88060803
2.7079999,-15.702506,-15.582391,-14.0241519,-15.423724,-10.8413356
2.7119999,-15.638277,-15.531286,-13.9781574,-15.364246,-10.79952851
2.7160001,-15.582391,-15.479596,-13.9316364,-15.305496,-10.75823314
2.72,-15.531286,-15.423724,-13.8813516,-15.252612,-10.72106097
2.724,-15.479596,-15.364246,-13.8278214,-15.208102,-10.6897749
2.7279999,-15.423724,-15.305496,-13.7749464,-15.170174,-10.6631153
2.7320001,-15.364246,-15.252612,-13.7273508,-15.133904,-10.63762112
2.7360001,-15.305496,-15.208102,-13.6872918,-15.094496,-10.60992124
2.74,-15.252612,-15.170174,-13.6531566,-15.05049,-10.57898942
2.744,-15.208102,-15.133904,-13.6205136,-15.004747,-10.54683667
2.7479999,-15.170174,-15.094496,-13.5850464,-14.962497,-10.51713914
2.7520001,-15.133904,-15.05049,-13.545441,-14.92782,-10.49276468
2.756,-15.094496,-15.004747,-13.5042723,-14.90093,-10.4738637
2.76,-15.05049,-14.962497,-13.4662473,-14.878002,-10.45774761
2.7639999,-15.004747,-14.92782,-13.435038,-14.853679,-10.44065097
2.7679999,-14.962497,-14.90093,-13.410837,-14.824634,-10.42023524
2.7720001,-14.92782,-14.878002,-13.3902018,-14.791837,-10.39718223
2.776,-14.90093,-14.853679,-13.3683111,-14.75991,-10.37474074
2.78,-14.878002,-14.824634,-13.3421706,-14.734041,-10.35655742
2.7839999,-14.853679,-14.791837,-13.3126533,-14.716539,-10.34425526
2.7880001,-14.824634,-14.75991,-13.283919,-14.705297,-10.33635326
2.7920001,-14.791837,-14.734041,-13.2606369,-14.695143,-10.32921601
2.796,-14.75991,-14.716539,-13.2448851,-14.681259,-10.31945695
2.8,-14.734041,-14.705297,-13.2347673,-14.662416,-10.30621221
2.8039999,-14.716539,-14.695143,-13.2256287,-14.641842,-10.29175074
2.8080001,-14.705297,-14.681259,-13.2131331,-14.625076,-10.27996592
2.812,-14.695143,-14.662416,-13.1961744,-14.616293,-10.27379235
2.816,-14.681259,-14.641842,-13.1776578,-14.615533,-10.27325815
2.8199999,-14.662416,-14.625076,-13.1625684,-14.618633,-10.27543714
2.8239999,-14.641842,-14.616293,-13.1546637,-14.619924,-10.27634458
2.8280001,-14.625076,-14.615533,-13.1539797,-14.615993,-10.27358148
2.832,-14.616293,-14.618633,-13.1567697,-14.608026,-10.26798148
2.836,-14.615533,-14.619924,-13.1579316,-14.601062,-10.26308648
2.8399999,-14.618633,-14.615993,-13.1543937,-14.600674,-10.26281375
2.8440001,-14.619924,-14.608026,-13.1472234,-14.609289,-10.26886924
2.848,-14.615993,-14.601062,-13.1409558,-14.624552,-10.2795976
2.852,-14.608026,-14.600674,-13.1406066,-14.640788,-10.29100989
2.8559999,-14.601062,-14.609289,-13.1483601,-14.652687,-10.29937369
2.8599999,-14.600674,-14.624552,-13.1620968,-14.658853,-10.30370777
2.8640001,-14.609289,-14.640788,-13.1767092,-14.662814,-10.30649196
2.868,-14.624552,-14.652687,-13.1874183,-14.670726,-10.31205331
2.872,-14.640788,-14.658853,-13.1929677,-14.687326,-10.32372145
2.8759999,-14.652687,-14.662814,-13.1965326,-14.71278,-10.34161306
2.8800001,-14.658853,-14.670726,-13.2036534,-14.742432,-10.36245545
2.8840001,-14.662814,-14.687326,-13.2185934,-14.769654,-10.3815898
2.888,-14.670726,-14.71278,-13.241502,-14.790082,-10.39594864
2.892,-14.687326,-14.742432,-13.2681888,-14.804484,-10.4060718
2.8959999,-14.71278,-14.769654,-13.2926886,-14.81825,-10.41574793
2.9000001,-14.742432,-14.790082,-13.3110738,-14.83781,-10.42949665
2.904,-14.769654,-14.804484,-13.3240356,-14.866327,-10.44954125
2.908,-14.790082,-14.81825,-13.336425,-14.9014,-10.47419406
2.9119999,-14.804484,-14.83781,-13.354029,-14.936175,-10.49863741
2.9159999,-14.81825,-14.866327,-13.3796943,-14.963286,-10.51769373
2.9200001,-14.83781,-14.9014,-13.41126,-14.979206,-10.5288839
2.924,-14.866327,-14.936175,-13.4425575,-14.986141,-10.53375851
2.928,-14.9014,-14.963286,-13.4669574,-14.990124,-10.53655816
2.9319999,-14.936175,-14.979206,-13.4812854,-14.996529,-10.54106023
2.9360001,-14.963286,-14.986141,-13.4875269,-15.005857,-10.54761689
2.9400001,-14.979206,-14.990124,-13.4911116,-15.012322,-10.55216113
2.944,-14.986141,-14.996529,-13.4968761,-15.006057,-10.54775747
2.948,-14.990124,-15.005857,-13.5052713,-14.977698,-10.52782392
2.9519999,-14.996529,-15.012322,-13.5110898,-14.922566,-10.48907164
2.9560001,-15.005857,-15.006057,-13.5054513,-14.841714,-10.43224077
2.96,-15.012322,-14.977698,-13.4799282,-14.739135,-10.36013799
2.964,-15.006057,-14.922566,-13.4303094,-14.616983,-10.27427735
2.9679999,-14.977698,-14.841714,-13.3575426,-14.471799,-10.17222752
2.9719999,-14.922566,-14.739135,-13.2652215,-14.293921,-10.04719707
2.9760001,-14.841714,-14.616983,-13.1552847,-14.07046,-9.890126334
2.98,-14.739135,-14.471799,-13.0246191,-13.790274,-9.693183595
2.984,-14.616983,-14.293921,-12.8645289,-13.448168,-9.452717287
2.9879999,-14.471799,-14.07046,-12.663414,-13.04592,-9.169977168
2.9920001,-14.293921,-13.790274,-12.4112466,-12.589751,-8.849335978
2.9960001,-14.07046,-13.448168,-12.1033512,-12.086158,-8.495360458
3,-13.790274,-13.04592,-11.741328,-11.538792,-8.110616897
3.0039999,-13.448168,-12.589751,-11.3307759,-10.948153,-7.695456744
3.0079999,-13.04592,-12.086158,-10.8775422,-10.314234,-7.249875079
3.0120001,-12.589751,-11.538792,-10.3849128,-9.640676,-6.77643116
3.016,-12.086158,-10.948153,-9.8533377,-8.9381702,-6.282639834
3.02,-11.538792,-10.314234,-9.2828106,-8.2252264,-5.781511637
3.0239999,-10.948153,-9.640676,-8.6766084,-7.5259951,-5.290021956
3.0280001,-10.314234,-8.9381702,-8.04435318,-6.8664016,-4.826393685
3.0320001,-9.640676,-8.2252264,-7.40270376,-6.2703474,-4.407427187
3.036,-8.9381702,-7.5259951,-6.77339559,-5.7570778,-4.046649986
3.04,-8.2252264,-6.8664016,-6.17976144,-5.3399122,-3.753424285
3.0439999,-7.5259951,-6.2703474,-5.64331266,-5.0259629,-3.532749322
3.0480001,-6.8664016,-5.7570778,-5.18137002,-4.8163886,-3.385439547
3.052,-6.2703474,-5.3399122,-4.80592098,-4.7068777,-3.308464335
3.056,-5.7570778,-5.0259629,-4.52336661,-4.6882515,-3.295371979
3.0599999,-5.3399122,-4.8163886,-4.33474974,-4.7472757,-3.33686009
3.0639999,-5.0259629,-4.7068777,-4.23618993,-4.8678042,-3.421579572
3.0680001,-4.8163886,-4.6882515,-4.21942635,-5.0324021,-3.537275436
3.072,-4.7068777,-4.7472757,-4.27254813,-5.2243619,-3.67220398
3.076,-4.6882515,-4.8678042,-4.38102378,-5.4297631,-3.816580483
3.0799999,-4.7472757,-5.0324021,-4.52916189,-5.6389505,-3.963618306
3.0840001,-4.8678042,-5.2243619,-4.70192571,-5.8468694,-4.109764501
3.0880001,-5.0324021,-5.4297631,-4.88678679,-6.0520729,-4.254002041
3.092,-5.2243619,-5.6389505,-5.07505545,-6.2548226,-4.396514806
3.096,-5.4297631,-5.8468694,-5.26218246,-6.4550797,-4.537275521
3.0999999,-5.6389505,-6.0520729,-5.44686561,-6.6512418,-4.675157861
3.1040001,-5.8468694,-6.2548226,-5.62934034,-6.8401276,-4.80792569
3.108,-6.0520729,-6.4550797,-5.80957173,-7.0181614,-4.933065648
3.112,-6.2548226,-6.6512418,-5.98611762,-7.1831047,-5.049004294
3.1159999,-6.4550797,-6.8401276,-6.15611484,-7.335337,-5.156008377
3.1199999,-6.6512418,-7.0181614,-6.31634526,-7.4778242,-5.25616263
3.1240001,-6.8401276,-7.1831047,-6.46479423,-7.6146249,-5.352319842
3.128,-7.0181614,-7.335337,-6.6018033,-7.7486789,-5.446546399
3.132,-7.1831047,-7.4778242,-6.73004178,-7.8801114,-5.538930303
3.1359999,-7.335337,-7.6146249,-6.85316241,-8.0061223,-5.627503365
3.1400001,-7.4778242,-7.7486789,-6.97381101,-8.1226934,-5.709441191
3.1440001,-7.6146249,-7.8801114,-7.09210026,-8.2272897,-5.78296193
3.148,-7.7486789,-8.0061223,-7.20551007,-8.320904,-5.848763422
3.152,-7.8801114,-8.1226934,-7.31042406,-8.4079874,-5.909974343
3.1559999,-8.0061223,-8.2272897,-7.40456073,-8.4940598,-5.970474633
3.1600001,-8.1226934,-8.320904,-7.4888136,-8.5823522,-6.032535361
3.164,-8.2272897,-8.4079874,-7.56718866,-8.6715881,-6.095259275
3.168,-8.320904,-8.4940598,-7.64465382,-8.7564655,-6.1549196
3.1719999,-8.4079874,-8.5823522,-7.72411698,-8.8309112,-6.207247482
3.1760001,-8.4940598,-8.6715881,-7.80442929,-8.8923313,-6.250419671
3.1800001,-8.5823522,-8.7564655,-7.88081895,-8.9440058,-6.286741677
3.184,-8.6715881,-8.8309112,-7.94782008,-8.9936371,-6.321627518
3.188,-8.7564655,-8.8923313,-8.00309817,-9.048637,-6.360286947
3.1919999,-8.8309112,-8.9440058,-8.04960522,-9.1110293,-6.404142495
3.1960001,-8.8923313,-8.9936371,-8.09427339,-9.1753121,-6.449326875
3.2,-8.9440058,-9.048637,-8.1437733,-9.2311679,-6.488587917
3.204,-8.9936371,-9.1110293,-8.19992637,-9.2701056,-6.515957226
3.2079999,-9.048637,-9.1753121,-8.25778089,-9.2920571,-6.531386936
3.2119999,-9.1110293,-9.2311679,-8.30805111,-9.306939,-6.541847423
3.2160001,-9.1753121,-9.2701056,-8.34309504,-9.3292004,-6.557494961
3.22,-9.2311679,-9.2920571,-8.36285139,-9.3682896,-6.58497076
3.224,-9.2701056,-9.306939,-8.3762451,-9.4208319,-6.621902743
3.2279999,-9.2920571,-9.3292004,-8.39628036,-9.4698203,-6.656336689
3.2320001,-9.306939,-9.3682896,-8.43146064,-9.493404,-6.672913672
3.2360001,-9.3292004,-9.4208319,-8.47874871,-9.4804419,-6.663802612
3.24,-9.3682896,-9.4698203,-8.52283827,-9.4431886,-6.637617267
3.244,-9.4208319,-9.493404,-8.5440636,-9.4169082,-6.619144774
3.2479999,-9.4698203,-9.4804419,-8.53239771,-9.4456171,-6.63932426
3.2520001,-9.493404,-9.4431886,-8.49886974,-9.5624315,-6.721433101
3.256,-9.4804419,-9.4169082,-8.47521738,-9.772396,-6.869017148
3.26,-9.4431886,-9.4456171,-8.50105539,-10.041263,-7.058003763
3.2639999,-9.4169082,-9.5624315,-8.60618835,-10.295499,-7.236706247
3.2679999,-9.4456171,-9.772396,-8.7951564,-10.445118,-7.341873442
3.2720001,-9.5624315,-10.041263,-9.0371367,-10.431867,-7.332559314
3.276,-9.772396,-10.295499,-9.2659491,-10.269769,-7.21862063
3.28,-10.041263,-10.445118,-9.4006062,-10.034728,-7.053410311
3.2839999,-10.295499,-10.431867,-9.3886803,-9.8144357,-6.898566854
3.2880001,-10.445118,-10.269769,-9.2427921,-9.6660313,-6.794253401
3.2920001,-10.431867,-10.034728,-9.0312552,-9.6016021,-6.748966116
3.296,-10.269769,-9.8144357,-8.83299213,-9.5939584,-6.743593359
3.3,-10.034728,-9.6660313,-8.69942817,-9.5947507,-6.744150267
3.3039999,-9.8144357,-9.6016021,-8.64144189,-9.5605987,-6.720144826
3.3080001,-9.6660313,-9.5939584,-8.63456256,-9.4764986,-6.661030866
3.312,-9.6016021,-9.5947507,-8.63527563,-9.3606574,-6.579606086
3.316,-9.5939584,-9.5605987,-8.60453883,-9.2473074,-6.499932371
3.3199999,-9.5947507,-9.4764986,-8.52884874,-9.1622125,-6.440119166
3.3239999,-9.5605987,-9.3606574,-8.42459166,-9.1072835,-6.401509572
3.3280001,-9.4764986,-9.2473074,-8.32257666,-9.0607095,-6.368772708
3.332,-9.3606574,-9.1622125,-8.24599125,-8.9911037,-6.319846791
3.336,-9.2473074,-9.1072835,-8.19655515,-8.8780684,-6.240394278
3.3399999,-9.1622125,-9.0607095,-8.15463855,-8.7256296,-6.133245046
3.3440001,-9.1072835,-8.9911037,-8.09199333,-8.5580313,-6.015440201
3.348,-9.0607095,-8.8780684,-7.99026156,-8.4016375,-5.905510999
3.352,-8.9911037,-8.7256296,-7.85306664,-8.2667595,-5.810705253
3.3559999,-8.8780684,-8.5580313,-7.70222817,-8.1404301,-5.721908317
3.3599999,-8.7256296,-8.4016375,-7.56147375,-7.9935888,-5.618693568
3.3640001,-8.5580313,-8.2667595,-7.44008355,-7.7993772,-5.482182234
3.368,-8.4016375,-8.1404301,-7.32638709,-7.5513661,-5.307855232
3.372,-8.2667595,-7.9935888,-7.19422992,-7.2675753,-5.108378678
3.3759999,-8.1404301,-7.7993772,-7.01943948,-6.9765754,-4.903834849
3.3800001,-7.9935888,-7.5513661,-6.79622949,-6.6966668,-4.707087094
3.3840001,-7.7993772,-7.2675753,-6.54081777,-6.4223433,-4.514265106
3.388,-7.5513661,-6.9765754,-6.27891786,-6.1259789,-4.305950569
3.392,-7.2675753,-6.6966668,-6.02700012,-5.7756248,-4.059686672
3.3959999,-6.9765754,-6.4223433,-5.78010897,-5.3606758,-3.76801902
3.4000001,-6.6966668,-6.1259789,-5.51338101,-4.9078739,-3.449744564
3.404,-6.4223433,-5.7756248,-5.19806232,-4.4754372,-3.145784808
3.408,-6.1259789,-5.3606758,-4.82460822,-4.1327391,-2.904902313
3.4119999,-5.7756248,-4.9078739,-4.41708651,-3.9421084,-2.770907994
3.4159999,-5.3606758,-4.4754372,-4.02789348,-3.9506386,-2.776903872
3.4200001,-4.9078739,-4.1327391,-3.71946519,-4.1894405,-2.944757727
3.424,-4.4754372,-3.9421084,-3.54789756,-4.675082,-3.286115138
3.428,-4.1327391,-3.9506386,-3.55557474,-5.4093275,-3.8022163
3.4319999,-3.9421084,-4.1894405,-3.77049645,-6.3748936,-4.480912711
3.4360001,-3.9506386,-4.675082,-4.2075738,-7.5262993,-5.290235778
3.4400001,-4.1894405,-5.4093275,-4.86839475,-8.7787926,-6.170613319
3.444,-4.675082,-6.3748936,-5.73740424,-10.008698,-7.035113824
3.448,-5.4093275,-7.5262993,-6.77366937,-11.088227,-7.793914758
3.4519999,-6.3748936,-8.7787926,-7.90091334,-11.951926,-8.401008785
3.4560001,-7.5262993,-10.008698,-9.0078282,-12.629438,-8.87723197
3.46,-8.7787926,-11.088227,-9.9794043,-13.195459,-9.275088131
3.464,-10.008698,-11.951926,-10.7567334,-13.691864,-9.624011206
3.4679999,-11.088227,-12.629438,-11.3664942,-14.096618,-9.908512792
3.4719999,-11.951926,-13.195459,-11.8759131,-14.355287,-10.09033123
3.4760001,-12.629438,-13.691864,-12.3226776,-14.444037,-10.15271361
3.48,-13.195459,-14.096618,-12.6869562,-14.40332,-10.12409363
3.484,-13.691864,-14.355287,-12.9197583,-14.30927,-10.05798588
3.4879999,-14.096618,-14.444037,-12.9996333,-14.221129,-9.996031574
3.4920001,-14.355287,-14.40332,-12.962988,-14.153664,-9.948610426
3.4960001,-14.444037,-14.30927,-12.878343,-14.083776,-9.89948615
3.5,-14.40332,-14.221129,-12.7990161,-13.978064,-9.825181186
3.5039999,-14.30927,-14.153664,-12.7382976,-13.822218,-9.715637032
3.5079999,-14.221129,-14.083776,-12.6753984,-13.632119,-9.582016445
3.5120001,-14.153664,-13.978064,-12.5802576,-13.440567,-9.447374544
3.516,-14.083776,-13.822218,-12.4399962,-13.274204,-9.330437992
3.52,-13.978064,-13.632119,-12.2689071,-13.138701,-9.235192933
3.5239999,-13.822218,-13.440567,-12.0965103,-13.019099,-9.151124687
3.5280001,-13.632119,-13.274204,-11.9467836,-12.892304,-9.062000482
3.5320001,-13.440567,-13.138701,-11.8248309,-12.743388,-8.957327425
3.536,-13.274204,-13.019099,-11.7171891,-12.574979,-8.838952739
3.54,-13.138701,-12.892304,-11.6030736,-12.403658,-8.718531208
3.5439999,-13.019099,-12.743388,-11.4690492,-12.247411,-8.608705192
3.5480001,-12.892304,-12.574979,-11.3174811,-12.114003,-8.514932709
3.552,-12.743388,-12.403658,-11.1632922,-11.997266,-8.432878271
3.556,-12.574979,-12.247411,-11.0226699,-11.882301,-8.352069373
3.5599999,-12.403658,-12.114003,-10.9026027,-11.755729,-8.263101914
3.5639999,-12.247411,-11.997266,-10.7975394,-11.614299,-8.163690767
3.5680001,-12.114003,-11.882301,-10.6940709,-11.466116,-8.059532936
3.572,-11.997266,-11.755729,-10.5801561,-11.324194,-7.959775963
3.576,-11.882301,-11.614299,-10.4528691,-11.197529,-7.870743134
3.5799999,-11.755729,-11.466116,-10.3195044,-11.085724,-7.7921554
3.5840001,-11.614299,-11.324194,-10.1917746,-10.979972,-7.717822319
3.5880001,-11.466116,-11.197529,-10.0777761,-10.869235,-7.639985282
3.592,-11.324194,-11.085724,-9.9771516,-10.747515,-7.554428294
3.596,-11.197529,-10.979972,-9.8819748,-10.617408,-7.462976083
3.5999999,-11.085724,-10.869235,-9.7823115,-10.487701,-7.371805033
3.6040001,-10.979972,-10.747515,-9.6727635,-10.367123,-7.287050757
3.608,-10.869235,-10.617408,-9.5556672,-10.258718,-7.210852882
3.612,-10.747515,-10.487701,-9.4389309,-10.158301,-7.140269773
3.6159999,-10.617408,-10.367123,-9.3304107,-10.057565,-7.069462439
3.6199999,-10.487701,-10.258718,-9.2328462,-9.9496809,-6.993630705
3.6240001,-10.367123,-10.158301,-9.1424709,-9.8336625,-6.912081371
3.628,-10.258718,-10.057565,-9.0518085,-9.714635,-6.828416942
3.632,-10.158301,-9.9496809,-8.95471281,-9.6000564,-6.747879644
3.6359999,-10.057565,-9.8336625,-8.85029625,-9.4947183,-6.673837493
3.6400001,-9.9496809,-9.714635,-8.7431715,-9.3978326,-6.605736535
3.6440001,-9.8336625,-9.6000564,-8.64005076,-9.3038469,-6.539673986
3.648,-9.714635,-9.4947183,-8.54524647,-9.2062686,-6.471086199
3.652,-9.6000564,-9.3978326,-8.45804934,-9.1019263,-6.397743996
3.6559999,-9.4947183,-9.3038469,-8.37346221,-8.9928655,-6.32108516
3.6600001,-9.3978326,-9.2062686,-8.28564174,-8.8846949,-6.245052045
3.664,-9.3038469,-9.1019263,-8.19173367,-8.7827152,-6.173370514
3.668,-9.2062686,-8.9928655,-8.09357895,-8.6885019,-6.107147986
3.6719999,-9.1019263,-8.8846949,-7.99622541,-8.5991007,-6.044307882
3.6760001,-8.9928655,-8.7827152,-7.90444368,-8.5091544,-5.981084628
3.6800001,-8.8846949,-8.6885019,-7.81965171,-8.4144937,-5.914547622
3.684,-8.7827152,-8.5991007,-7.73919063,-8.3148213,-5.844487892
3.688,-8.6885019,-8.5091544,-7.65823896,-8.2136991,-5.773409097
3.6919999,-8.5991007,-8.4144937,-7.57304433,-8.1160169,-5.704748279
3.6960001,-8.5091544,-8.3148213,-7.48333917,-8.0247236,-5.640578218
3.7,-8.4144937,-8.2136991,-7.39232919,-7.9390216,-5.580338283
3.704,-8.3148213,-8.1160169,-7.30441521,-7.8550476,-5.521312958
3.7079999,-8.2136991,-8.0247236,-7.22225124,-7.7685167,-5.460490388
3.7119999,-8.1160169,-7.9390216,-7.14511944,-7.6775481,-5.396548559
3.7160001,-8.0247236,-7.8550476,-7.06954284,-7.583802,-5.330654426
3.72,-7.9390216,-7.7685167,-6.99166503,-7.4912255,-5.265582404
3.724,-7.8550476,-7.6775481,-6.90979329,-7.4033658,-5.203825821
3.7279999,-7.7685167,-7.583802,-6.8254218,-7.3210776,-5.145985445
3.7320001,-7.6775481,-7.4912255,-6.74210295,-7.2420869,-5.090462882
3.7360001,-7.583802,-7.4033658,-6.66302922,-7.1625879,-5.034583035
3.74,-7.4912255,-7.3210776,-6.58896984,-7.0797943,-4.976387413
3.744,-7.4033658,-7.2420869,-6.51787821,-6.9937303,-4.915893028
3.7479999,-7.3210776,-7.1625879,-6.44632911,-6.9071037,-4.855003191
3.7520001,-7.2420869,-7.0797943,-6.37181487,-6.8234121,-4.796176365
3.756,-7.1625879,-6.9937303,-6.29435727,-6.7446223,-4.740795015
3.76,-7.0797943,-6.9071037,-6.21639333,-6.6699476,-4.688306168
3.7639999,-6.9937303,-6.8234121,-6.14107089,-6.5964599,-4.636651664
3.7679999,-6.9071037,-6.7446223,-6.07016007,-6.5210769,-4.583664953
3.7720001,-6.8234121,-6.6699476,-6.00295284,-6.4425931,-4.52849869
3.776,-6.7446223,-6.5964599,-5.93681391,-6.3624127,-4.472139887
3.78,-6.6699476,-6.5210769,-5.86896921,-6.2835285,-4.416692183
3.7839999,-6.5964599,-6.4425931,-5.79833379,-6.2085005,-4.363955001
3.7880001,-6.5210769,-6.3624127,-5.72617143,-6.1378028,-4.314261588
3.7920001,-6.4425931,-6.2835285,-5.65517565,-6.0695838,-4.266310453
3.796,-6.3624127,-6.2085005,-5.58765045,-6.0009521,-4.218069231
3.8,-6.2835285,-6.1378028,-5.52402252,-5.929905,-4.168130225
3.8039999,-6.2085005,-6.0695838,-5.46262542,-5.8566139,-4.11661391
3.8080001,-6.1378028,-6.0009521,-5.40085689,-5.7832441,-4.065042278
3.812,-6.0695838,-5.929905,-5.3369145,-5.7124513,-4.015282019
3.816,-6.0009521,-5.8566139,-5.27095251,-5.6456286,-3.968312343
3.8199999,-5.929905,-5.7832441,-5.20491969,-5.5820329,-3.923610925
3.8239999,-5.8566139,-5.7124513,-5.14120617,-5.5193453,-3.879547811
3.8280001,-5.7832441,-5.6456286,-5.08106574,-5.4552337,-3.834483768
3.832,-5.7124513,-5.5820329,-5.02382961,-5.388896,-3.787854998
3.836,-5.6456286,-5.5193453,-4.96741077,-5.3215447,-3.74051377
3.8399999,-5.5820329,-5.4552337,-4.90971033,-5.2555384,-3.694117941
3.8440001,-5.5193453,-5.388896,-4.8500064,-5.1927939,-3.650014832
3.848,-5.4552337,-5.3215447,-4.78939023,-5.1335368,-3.608363017
3.852,-5.388896,-5.2555384,-4.72998456,-5.076201,-3.568061683
3.8559999,-5.3215447,-5.1927939,-4.67351451,-5.0185081,-3.527509343
3.8599999,-5.2555384,-5.1335368,-4.62018312,-4.9589844,-3.485670135
3.8640001,-5.1927939,-5.076201,-4.5685809,-4.8979205,-3.442748319
3.868,-5.1335368,-5.0185081,-4.51665729,-4.8371252,-3.400015303
3.872,-5.076201,-4.9589844,-4.46308596,-4.7786936,-3.358943731
3.8759999,-5.0185081,-4.8979205,-4.40812845,-4.7236103,-3.32022568
3.8800001,-4.9589844,-4.8371252,-4.35341268,-4.6711352,-3.283340932
